EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1190910,COCHISE CO.,WILLCOX,07/28/2024,1445,Thunderstorm Wind,52.00, ,0,0,10000,0,AZ,MST-7,EG,192925,C,3,TWC,0,0,Local Official, , , ,2,NNW,2,NNW,WILLCOX,07/28/2024,1445,32.2804,-109.8407,32.2804,-109.8407,"Power pole down on Circle I between Jonnie Drive and Iron Rose Rd.","A severe thunderstorm impacted the Willcox area resulting in 1 inch hail and downed power poles due to strong winds.",297
1203078,GILA CO.,CUTTER,07/28/2024,1914,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,194602,C,7,PSR,0,0,Mesonet,Heavy Rain, , ,5,ENE,6,WNW,SAN CARLOS,07/28/2024,2014,33.3739,-110.5634,33.3752,-110.5468,"Mesonet stream gauge along Gilson Wash recorded an approximate 2.38 ft jump, impacting downstream low water crossings. No damages nor injuries were reported.","A strong instability plume set up across the southeastern half of AZ with MLCAPE values upwards of 1000 J/KG. Simultaneously, an upper-level trough moving across the Pacific Northwest resulted in a corridor of strong vertical ascent. The combination of the available instability and upper-level forcing resulted in widespread thunderstorm development across southeast AZ with some of the activity moving into portions of southern Gila County, where heavy rainfall was observed across Gilson Wash, west of the San Carlos area. Doppler radar estimated rainfall amounts were in excess of an inch in less than hour, enough to result in water rises along Gilson Wash and flooding along the low-water crossings.",298
1190916,COCHISE CO.,PIRTLEVILLE,07/29/2024,1726,Thunderstorm Wind,52.00, ,0,0,5000,0,AZ,MST-7,EG,192927,C,3,TWC,0,0,Utility Company, , , ,2,W,2,W,PIRTLEVILLE,07/29/2024,1726,31.3513,-109.6099,31.3513,-109.6099,"Downed power lines causing power outage to roughly 20 people.","An area of thunderstorms resulted in strong winds and areas of flash flooding in southern Cochise County.",299
1190944,COCHISE CO.,PALOMINAS,07/29/2024,1915,Flash Flood, , ,0,0,20000,0,AZ,MST-7, ,192927,C,3,TWC,0,0,Department of Highways,Heavy Rain, , ,2,SW,0,SW,NACO,07/29/2024,2215,31.3585,-110.1495,31.3483,-109.9519,"Numerous reports of flash flooding in the Bisbee area including mud and gravel over much of Brewery Ave making it impassable. Additionally, Green Bush Wash west of Bisbee flowed over roads and private properties. Public also reported approximately 1-3 inches of water flowing over Highway 92.","An area of thunderstorms resulted in strong winds and areas of flash flooding in southern Cochise County.",300
1203079,GILA RIVER VALLEY (ZONE), ,07/30/2024,2215,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,194603,Z,536,PSR,0,0,Mesonet, , , , , , , , ,07/30/2024,2235, , , , ,"Visibility of 0.08 of a mile measured at the Yuma Proving Ground Station 5, located northeast of Roll, AZ, due to dense blowing dust from thunderstorm outflow winds.","A strong thunderstorm complex, likely instigated from upper-level ascent from an upper-level low moving northward along the Baja Peninsula, developed over Pima County during the early afternoon hours. A strong outflow boundary emanating from the thunderstorm complex then migrated westward across southwestern Maricopa and Yuma Counties in southwest AZ, with areas of dense blowing dust observed. A Yuma Proving Ground Station reported visibilities down to less than one tenth of a mile at one point.",301
1218391,TUCSON METRO AREA (ZONE), ,07/31/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,196938,Z,504,TWC,0,1,County Official, , , , , , , , ,07/31/2024,2000, , , , ,"Hot temperatures at normal were experienced across the Tucson area on July 31. The high in Tucson was 99 degrees and minor Heat Risk category was reached. The Pima County Medical Examiner confirmed that heat was a contributing factor in the death for an individual in Tucson on July 31.","Hot temperatures were around normal across the Tucson Metro area on July 31st. The Pima County Medical Examiner confirmed that heat was a contributing factor in the death of one individual on July 31.",302
1190949,PIMA CO.,PANTANO,07/31/2024,1330,Flash Flood, , ,0,0,5000,0,AZ,MST-7, ,192936,C,19,TWC,0,0,Department of Highways,Heavy Rain, , ,6,SSW,4,S,LITTLETOWN,07/31/2024,1700,31.9251,-110.6124,32.0662,-110.8694,"Numerous washes in the Tucson area flowed including Cienega Creek. There were numerous reports of road closures throughout Tucson due to flooding.","A strong thunderstorm resulted in heavy rain through much of the Tucson Metro with rain amounts locally in excess of 2 inches. This resulted in running washes and numerous road closures.",303
1203082,MARICOPA CO.,(GBN)GILA BEND MUNI,07/31/2024,1648,Thunderstorm Wind,58.00, ,0,0,0,0,AZ,MST-7,MG,194604,C,13,PSR,0,0,AWOS, , , ,1,S,1,S,(GBN)GILA BEND MUNI,07/31/2024,1648,32.87,-112.72,32.87,-112.72,"A 67 mph wind gust was measured at the Gila Bend Air Force Auxiliary Field.","An upper-level low near the northern Baja Peninsula provided strong forcing for ascent across much of the southern half of AZ. This upper-level forcing in combination with MLCAPE values approaching 1000 J/KG, resulted in the development of strong thunderstorm activity across much of southern AZ with additional activity developing in the Yuma area. DCAPE values were in excess of 1500 J/KG and thus conditions were favorable for these thunderstorms to produce strong to severe downburst winds.",304
1203080,YUMA CO.,BLAISDELL,07/31/2024,1725,Thunderstorm Wind,50.00, ,0,0,2000,0,AZ,MST-7,EG,194604,C,27,PSR,0,0,Public, , , ,4,S,4,S,BLAISDELL,07/31/2024,1725,32.67,-114.43,32.67,-114.43,"Downed power poles and power lines across I-8 between Fortuna Rd and Foothills Blvd. Wind gusts were estimated upwards of 55-60 mph. Timing estimated from radar. No injuries were reported.","An upper-level low near the northern Baja Peninsula provided strong forcing for ascent across much of the southern half of AZ. This upper-level forcing in combination with MLCAPE values approaching 1000 J/KG, resulted in the development of strong thunderstorm activity across much of southern AZ with additional activity developing in the Yuma area. DCAPE values were in excess of 1500 J/KG and thus conditions were favorable for these thunderstorms to produce strong to severe downburst winds.",305
1203081,YUMA CO.,MARINE AIR STATION,07/31/2024,1727,Thunderstorm Wind,50.00, ,0,0,3000,0,AZ,MST-7,EG,194604,C,27,PSR,0,0,Public, , , ,2,E,2,E,MARINE AIR STATION,07/31/2024,1727,32.63,-114.55,32.63,-114.55,"Three power poles snapped along Ave 5E between County 13th St and 14 St. Winds were estimated upwards of 55-60 mph. Timing estimated from radar. No injuries were reported.","An upper-level low near the northern Baja Peninsula provided strong forcing for ascent across much of the southern half of AZ. This upper-level forcing in combination with MLCAPE values approaching 1000 J/KG, resulted in the development of strong thunderstorm activity across much of southern AZ with additional activity developing in the Yuma area. DCAPE values were in excess of 1500 J/KG and thus conditions were favorable for these thunderstorms to produce strong to severe downburst winds.",306
1212748,APACHE CO.,ST JOHNS,08/01/2024,1500,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,196032,C,1,FGZ,0,0,Other Federal Agency,Heavy Rain, , ,4,SE,2,E,LYMAN LAKE,08/02/2024,2100,34.4498,-109.3237,34.3738,-109.3387,"Heavy rain caused an incrase in the water flowing down the Little Colorado River near St Johns.  The flow started to incrase at 1500 and peaked at around 2 feet higher at 1700. The river dropped back to near normal at 2100.","Deep monsoon moisture over easern Arizona allowed at least one thunderstorm with heavy rain to form over the Little Colorado River basin above St Johns.",307
1202212,SANTA CRUZ CO.,NOGALES,08/01/2024,1725,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,194516,C,23,TWC,0,0,Law Enforcement,Heavy Rain, , ,1,SSE,2,SW,NOGALES,08/01/2024,1825,31.3327,-110.9236,31.3293,-110.9635,"Roads in Nogales including Industrial Park Drive closed due to flash flooding.","Strong thunderstorms produced flash flooding in Nogales.",308
1202243,TUCSON METRO AREA (ZONE), ,08/02/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,194521,Z,504,TWC,0,1,County Official, , , , , , , , ,08/02/2024,2000, , , , ,"Hot temperatures typically 3 to 6 degrees above normal were experienced across the Tucson area on August 2. The high temperature at the Tucson airport was 105 degrees with a moderate Heat Risk. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one individual in Tucson on August 2.","Hot temperatures typically 3 to 6 degrees above normal were experienced across the Tucson area on August 2. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one individual in Tucson on August 2.",309
1202218,PIMA CO.,LITTLETOWN,08/02/2024,1759,Thunderstorm Wind,54.00, ,0,0,50000,0,AZ,MST-7,MG,194518,C,19,TWC,0,0,Mesonet, , , ,3,SE,3,SE,LITTLETOWN,08/02/2024,1802,32.1013,-110.8409,32.1013,-110.8409,"A personal weather station recorded a wind gust of 62 mph. Additionally, these thunderstorm winds produced tree damage and damage to mobile homes near I-10 and Kolb Rd.","An area of severe thunderstorms moved through the Tucson Metro. This produced severe threshold winds and damage in both the southeast and west to northwest sides of the Tucson Metro.",310
1202220,PIMA CO.,DREXEL HGTS,08/02/2024,1840,Thunderstorm Wind,61.00, ,0,0,15000,0,AZ,MST-7,MG,194518,C,19,TWC,0,0,Mesonet, , , ,4,N,3,NNW,CORTARO,08/02/2024,1900,32.2387,-111.0218,32.3898,-111.093,"A severe thunderstorm formed on the west side of Tucson and tracked northwest into the northwest side of Tucson and southern portions of Marana. This thunderstorm produced  tree damage including trees toppled over by their roots in the neighborhood just north of W Speedway Rd and N Greaswood Rd on the near west side of Tucson. Additional tree damage occurred near the intersection of Twin Peaks Rd and Oasis Rd on the northwest side of Tucson.","An area of severe thunderstorms moved through the Tucson Metro. This produced severe threshold winds and damage in both the southeast and west to northwest sides of the Tucson Metro.",311
1202249,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS (ZONE), ,08/03/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,194523,Z,503,TWC,0,0,Mesonet, , , , , , , , ,08/04/2024,2000, , , , ,"Hot temperatures about 4 to 7 degrees above normal were experienced in the Arivaca and Sasabe areas, causing the moderate Heat Risk category to be reached. The Pima County Medical Examiner determined that heat was the primary cause of death for one individual found in the desert near Arivaca on August 4.","Hot temperatures typically 7 to 11 degrees above normal were experienced across southeast Arizona August 3 and 4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson on August 3 and one individual found in the desert near Arivaca on August 4.",312
1202254,SOUTH CENTRAL PINAL COUNTY (ZONE), ,08/03/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,194523,Z,505,TWC,0,0,Mesonet, , , , , , , , ,08/04/2024,2000, , , , ,"Hot temperatures about 7 to 11 degrees above normal were experienced in south central Pinal County, causing the Major Heat Risk category to be reached.","Hot temperatures typically 7 to 11 degrees above normal were experienced across southeast Arizona August 3 and 4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson on August 3 and one individual found in the desert near Arivaca on August 4.",313
1202255,SOUTHEAST PINAL COUNTY (ZONE), ,08/03/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,194523,Z,506,TWC,0,0,Mesonet, , , , , , , , ,08/04/2024,2000, , , , ,"Hot temperatures about 7 to 11 degrees above normal were experienced in southeast Pinal County, causing the Major Heat Risk category to be reached.","Hot temperatures typically 7 to 11 degrees above normal were experienced across southeast Arizona August 3 and 4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson on August 3 and one individual found in the desert near Arivaca on August 4.",314
1202258,EASTERN COCHISE COUNTY BELOW 5000 FEET (ZONE), ,08/03/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,194523,Z,508,TWC,0,0,Mesonet, , , , , , , , ,08/04/2024,2000, , , , ,"Hot temperatures about 7 to 11 degrees above normal were experienced in eastern Cochise County, causing the Major Heat Risk category to be reached.","Hot temperatures typically 7 to 11 degrees above normal were experienced across southeast Arizona August 3 and 4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson on August 3 and one individual found in the desert near Arivaca on August 4.",315
1202246,WESTERN PIMA COUNTY (ZONE), ,08/03/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,194523,Z,501,TWC,0,0,Mesonet, , , , , , , , ,08/04/2024,2000, , , , ,"Hot temperatures about 7 to 11 degrees above normal were experienced in western Pima County, causing the Major Heat Risk category to be reached.","Hot temperatures typically 7 to 11 degrees above normal were experienced across southeast Arizona August 3 and 4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson on August 3 and one individual found in the desert near Arivaca on August 4.",316
